measure_id,measure_name,ibge_code,muni_name,state_id,state,cause_id,cause_name,sex_id,sex,age_id,age_name,year,metric,mx,lower,upper
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,4.415811536,2.820735991,6.483148184
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,4.597206451,2.982801435,6.948524805
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,4.776193231,3.043364159,7.141732795
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,5.320765707,3.424164375,8.126302796
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,5.460368915,3.428709231,8.29869134
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,5.540202667,3.448997549,8.615368104
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,5.654829165,3.535187387,8.688306473
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,5.753165366,3.564250757,8.864172558
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,5.965923381,3.578748004,9.425078019
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,6.109117505,3.654758325,9.886106729
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,6.225666421,3.651112555,10.05473086
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,2.30161162,1.334025878,3.521992385
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,2.280760621,1.341451556,3.414520026
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,2.371218048,1.390739314,3.575953273
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,2.442420503,1.459179132,3.723378029
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,2.457017598,1.46049069,3.710126298
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,2.54605179,1.529619624,3.848351415
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,2.673687971,1.57225829,4.072967509
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,2.926459903,1.747561475,4.537239626
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,2.904430844,1.696524266,4.590225627
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,2.999925984,1.716006416,4.732323279
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,2.974573152,1.70065301,4.719940871
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,2.911144469,1.629631089,4.733710752
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,3.026898115,1.677950318,4.906937151
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,2.982891661,1.672934974,4.910358072
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,2.987411756,1.635831003,5.011772533
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,3.28526753,2.27858169,4.660281263
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,3.33682361,2.343664689,4.683440976
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,3.564732051,2.511025528,4.938290926
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,3.593769552,2.473102246,5.054536737
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,3.617562267,2.500019663,4.988234441
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,3.761830288,2.617256387,5.264837831
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,3.924969621,2.703006199,5.43687228
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,4.349985714,3.001297861,6.06721536
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2009,Rate,4.417925765,3.062971144,6.260701475
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2010,Rate,4.394322282,3.000229811,6.263909334
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2011,Rate,4.446098912,3.052003244,6.367850182
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2012,Rate,4.467782575,3.035601443,6.482539113
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2013,Rate,4.604051193,3.045074135,6.715988103
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2014,Rate,4.6526113,3.060952191,6.897317844
1,Deaths,130353,Presidente Figueiredo,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2015,Rate,4.699854518,3.075580409,6.986364388
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2001,Rate,4.356131152,2.45371013,6.968595858
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2002,Rate,4.437374831,2.507563922,6.982269886
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2003,Rate,4.60003124,2.675503917,7.194984565
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2004,Rate,4.524274255,2.639014661,7.212298339
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,4.588334461,2.716570306,7.267227492
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,4.659665539,2.760802845,7.406536965
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,4.724098865,2.807594533,7.50848437
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,5.219232287,3.096310549,8.397144038
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,5.322160953,3.152715727,8.557647911
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,5.220770671,3.046119767,8.376177801
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,5.278768003,3.124983301,8.593355192
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,5.367094004,3.137666846,8.835340031
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,5.530854185,3.167832856,8.987559241
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,5.664881018,3.132101035,9.507110864
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,5.80564447,3.237510645,9.939865703
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,3.70171977,2.129280299,6.17263991
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,3.67352966,2.054344383,6.109328001
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,3.659371868,2.100657992,6.000475179
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,3.743332527,2.138863275,6.21388503
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,3.803030247,2.162227812,6.07728121
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,3.833652685,2.217494663,6.336145025
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,3.958002516,2.226947221,6.454894991
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,4.324508619,2.424422936,7.123989946
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,4.274882046,2.338631354,7.257834229
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,4.292551386,2.289982092,7.393874535
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,4.295130681,2.289090744,7.311133481
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,4.207790066,2.258146723,7.378882535
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,4.410112026,2.26561981,7.763608575
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,4.392470095,2.220749517,7.899638778
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,4.457637586,2.157230905,8.357440691
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,4.034661058,2.643559665,5.82231097
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,4.085927167,2.711098791,5.819885899
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,4.178666554,2.83973229,6.017548653
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,4.165099079,2.857620888,5.906488024
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,4.247666696,2.914069082,6.021333965
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,4.287862165,2.945088694,6.177405987
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,4.366385493,3.011206908,6.158108831
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,4.809918646,3.348386302,6.816488735
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2009,Rate,4.847665704,3.269259163,6.820907657
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2010,Rate,4.785708679,3.254244776,6.9236597
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2011,Rate,4.824499076,3.253966241,6.947239833
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2012,Rate,4.859939955,3.215409243,7.096882643
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2013,Rate,5.007201239,3.280655597,7.488380322
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2014,Rate,5.069602666,3.304522806,7.538049009
1,Deaths,130356,Rio Preto Da Eva,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2015,Rate,5.186467375,3.317966018,7.764516831
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2001,Rate,2.50311708,1.246424625,4.490895998
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2002,Rate,2.620988143,1.331015322,4.882300056
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2003,Rate,2.889127164,1.484403017,5.121271527
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2004,Rate,2.729638952,1.393128851,4.844590615
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,2.693828679,1.371021712,4.75591127
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,2.738354397,1.416713576,4.894884958
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,2.833615549,1.440819728,5.104078182
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,3.551135656,1.793447942,6.31592214
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,3.704337747,1.892160399,6.64376762
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,3.825152621,1.894460735,7.029327456
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,3.732371577,1.811745763,6.789354949
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,3.657249504,1.742902363,6.844424196
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,3.841903361,1.781238117,7.035151039
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,3.875769916,1.725197969,7.491071931
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,3.813494131,1.678266694,7.53852381
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,1.806450479,0.942084144,3.265284346
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,1.812159928,0.93905235,3.281203877
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,1.941470011,1.011613818,3.500632167
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,1.868554166,0.996518348,3.316609233
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,1.809829358,0.961055144,3.220299389
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,1.834994884,0.939566876,3.344788112
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,1.905798398,0.978054335,3.586577194
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,2.224619614,1.124032346,4.21722799
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,2.227971748,1.102606383,4.171703132
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,2.328610444,1.112641717,4.48010969
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,2.182175617,1.048342902,4.221700622
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,2.048751592,0.947802874,4.149948595
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,2.182015344,1.014093871,4.456090779
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,2.132034773,0.965544449,4.383968669
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,2.0267231,0.907888247,4.375242049
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,2.17199453,1.302742561,3.420121179
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,2.244811745,1.384622378,3.649225012
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,2.449935692,1.50588009,3.824725199
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,2.324468477,1.429898653,3.664239284
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,2.284190377,1.408909491,3.539106887
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,2.311732561,1.418162229,3.618222173
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,2.418901733,1.461673281,3.752635717
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,2.963442142,1.799596453,4.665604538
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2009,Rate,3.052635081,1.857729335,4.88178702
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2010,Rate,3.140004614,1.862339178,5.122808306
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2011,Rate,3.022754843,1.756698638,4.95340592
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2012,Rate,2.921631969,1.684627679,4.817017357
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2013,Rate,3.080259731,1.736780903,5.159547298
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2014,Rate,3.076534878,1.735990994,5.166517295
1,Deaths,130360,Santa Isabel Do Rio Negro,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2015,Rate,2.995266681,1.661743405,5.209659042
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2001,Rate,3.658603076,2.1460909,5.911377013
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2002,Rate,3.799734378,2.234528085,6.058209358
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2003,Rate,4.080930445,2.405334611,6.471974479
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2004,Rate,4.006220858,2.412805863,6.434437789
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,3.996535549,2.406104164,6.313293364
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,4.070317603,2.486071277,6.314603638
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,4.074617854,2.412162157,6.385700443
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,4.184628956,2.512523542,6.556067711
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,4.124891963,2.430629884,6.805711939
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,4.328046948,2.508120403,6.957156498
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,3.914001997,2.275104178,6.459649123
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,3.868908967,2.169807599,6.724897671
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,3.88508217,2.11356801,6.666361944
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,3.81404495,2.028097034,6.794209027
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,3.802202741,1.985580911,6.929687815
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,2.562891429,1.398953709,4.288773177
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,2.516610579,1.381673602,4.10049236
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,2.555280093,1.405505766,4.292575318
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,2.546928431,1.430781709,4.230957202
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,2.444018243,1.362676911,4.038657211
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,2.426578961,1.328850627,4.031783526
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,2.371443373,1.302380128,4.041081641
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,2.345283025,1.289060939,3.919214702
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,2.211317571,1.172870053,3.748826272
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,2.390392832,1.228591506,4.143406102
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,2.033522747,1.045174092,3.557546098
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,1.917934875,0.980856559,3.301517486
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,1.948568774,0.954596254,3.524627791
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,1.85329469,0.867289048,3.349693168
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,1.794027514,0.824938376,3.348633908
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,3.110032769,2.076210414,4.484243463
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,3.17374973,2.098071313,4.57235158
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,3.344397555,2.22480384,4.845089276
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,3.299307131,2.218398183,4.78244651
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,3.257419789,2.164053128,4.702002065
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,3.282206529,2.19425185,4.736143046
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,3.275818851,2.172862792,4.68893944
1,Deaths,130370,Santo Antonio Do Ica,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,3.32771799,2.23401993,4.765493432
